calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-12-18,7.6,10.5,1.9,3.0,0.1,,,,2.5,,,,,
2016-12-19,9.3,12.7,7.3,1.0,1.2,,,,1.4,,,,,
2016-12-20,8.4,11.1,5.2,4.5,0.4,,,,0.8,,,,,
2016-12-21,9.4,15.3,5.0,0.0,6.1,,,,0.8,,,,,
2016-12-22,12.0,20.8,4.0,9.0,0.0,,,,1.2,,,,,
2016-12-23,8.9,14.5,4.0,15.5,0.0,,,,4.6,,,,,
2016-12-24,3.5,5.7,0.9,9.0,0.0,,,,2.2,,,,,
2016-12-25,2.8,5.5,0.5,9.5,0.4,,,,1.0,,,,,
2016-12-26,4.7,9.2,-0.9,0.5,2.0,,,,0.5,,,,,
2016-12-27,5.6,7.5,3.8,27.5,0.0,,,,2.1,,,,,
2016-12-28,2.5,5.2,0.9,12.0,0.4,,,,2.8,,,,,
2016-12-29,4.4,8.8,2.5,9.0,2.6,,,,3.4,,,,,
2016-12-30,2.2,3.8,0.2,8.0,0.7,,,,3.4,,,,,
2016-12-31,4.2,5.6,1.6,10.0,0.0,,,,2.4,,,,,
2017-01-01,5.7,8.3,4.1,3.5,1.6,,,,2.2,,,,,
2017-01-02,8.0,10.7,5.6,8.0,0.3,,,,2.3,,,,,
2017-01-03,6.4,8.9,4.5,1.0,1.0,,,,2.8,,,,,
2017-01-04,4.8,7.5,3.0,10.5,0.5,,,,2.8,,,,,
2017-01-05,2.8,6.0,0.8,3.5,0.8,,,,3.6,,,,,
2017-01-06,2.4,3.4,0.9,1.5,0.0,,,,1.3,,,,,
2017-01-07,4.5,6.1,1.7,1.5,0.0,,,,2.4,,,,,
2017-01-08,6.1,10.1,2.3,2.0,3.8,,,,1.5,,,,,
2017-01-09,5.7,8.2,3.8,11.0,0.1,,,,1.8,,,,,
2017-01-10,4.9,9.1,1.3,7.5,3.2,,,,3.2,,,,,
2017-01-11,1.1,3.1,-0.1,13.0,0.0,,,,4.1,,,,,
2017-01-12,1.2,2.1,0.4,20.5,0.0,,,,3.3,,,,,
2017-01-13,-0.4,0.9,-1.6,45.5,0.0,,,,,,,,,
2017-01-14,-2.5,-1.2,-4.1,29.0,0.0,,,,,,,,,
2017-01-15,-0.5,1.6,-4.5,22.5,0.8,,,,4.4,,,,,
2017-01-16,0.7,1.5,-0.8,17.0,0.0,,,,2.5,,,,,
2017-01-17,1.1,3.2,-0.1,12.0,1.8,,,,,,,,,
2017-01-18,3.8,6.9,1.0,9.0,6.5,,,,2.1,,,,,
2017-01-19,3.8,5.7,2.0,0.5,4.0,,,,3.3,,,,,
2017-01-20,3.3,6.7,-0.1,0.5,3.4,,,,1.2,,,,,
2017-01-21,1.6,2.8,0.6,13.5,0.2,,,,1.2,,,,,
2017-01-22,1.2,4.8,-0.1,27.0,0.0,,,,2.9,,,,,
2017-01-23,0.5,2.2,-0.8,13.0,0.0,,,,4.4,,,,,
2017-01-24,-1.0,0.5,-2.5,21.0,0.3,,,,4.0,,,,,
2017-01-25,1.1,3.1,-1.4,15.5,0.2,,,,3.1,,,,,
2017-01-26,2.2,4.3,0.7,0.5,0.4,,,,2.6,,,,,
2017-01-27,4.5,10.1,-0.2,5.0,0.0,,,,3.3,,,,,
2017-01-28,2.5,4.7,-0.5,0.0,0.1,,,,1.7,,,,,
2017-01-29,3.0,7.6,-2.3,0.0,3.1,,,,0.6,,,,,
2017-01-30,3.5,5.9,0.8,23.5,0.0,,,,2.8,,,,,
2017-01-31,1.2,3.4,-0.8,8.5,0.9,,,,2.8,,,,,
2017-02-01,2.2,6.5,-2.0,10.0,1.3,,,,3.8,,,,,
2017-02-02,0.2,3.8,-2.9,16.0,0.0,,,,6.0,,,,,
2017-02-03,2.8,4.6,0.9,4.5,0.2,,,,3.4,,,,,
2017-02-04,4.3,6.6,1.2,0.5,2.4,,,,2.0,,,,,
2017-02-05,4.6,8.2,0.5,3.5,0.1,,,,0.7,,,,,
2017-02-06,4.9,7.8,1.9,9.5,0.0,,,,4.7,,,,,
2017-02-07,0.8,3.3,-1.1,10.0,0.0,,,,4.8,,,,,
2017-02-08,1.8,3.6,0.1,7.5,0.1,,,,3.0,,,,,
2017-02-09,3.0,5.5,0.1,0.0,0.0,,,,0.7,,,,,
2017-02-10,3.1,5.6,0.2,1.5,3.8,,,,3.4,,,,,
2017-02-11,1.2,3.9,-1.2,11.0,0.8,,,,4.6,,,,,
2017-02-12,3.1,6.7,1.2,3.5,0.2,,,,3.8,,,,,
2017-02-13,3.1,5.2,1.6,0.5,1.5,,,,2.6,,,,,
2017-02-14,2.7,5.1,1.0,3.0,2.1,,,,2.8,,,,,
2017-02-15,3.0,5.9,1.1,5.5,0.3,,,,2.3,,,,,
2017-02-16,8.1,12.1,1.4,0.0,7.3,,,,2.2,,,,,
2017-02-17,7.1,13.3,1.5,18.0,0.0,,,,2.7,,,,,
2017-02-18,1.9,5.4,-0.2,1.5,1.0,,,,3.0,,,,,
2017-02-19,0.2,3.4,-1.5,9.5,0.9,,,,2.6,,,,,
2017-02-20,5.7,8.3,0.2,31.0,0.0,,,,3.9,,,,,
2017-02-21,1.2,3.8,-0.8,2.0,0.5,,,,4.9,,,,,
2017-02-22,3.6,6.6,0.7,0.5,1.0,,,,1.3,,,,,
2017-02-23,6.4,11.1,3.3,17.0,0.0,,,,3.4,,,,,
2017-02-24,1.9,4.0,0.1,1.5,0.9,,,,3.8,,,,,
2017-02-25,3.1,6.9,0.1,6.0,5.8,,,,2.6,,,,,
2017-02-26,3.5,8.0,1.2,5.0,2.7,,,,2.3,,,,,
2017-02-27,1.6,4.8,-1.5,1.0,1.6,,,,1.2,,,,,
2017-02-28,1.9,8.2,-2.6,0.0,10.5,,,,0.8,,,,,
2017-03-01,4.9,10.8,-0.6,0.0,5.9,,,,0.8,,,,,
2017-03-02,7.2,11.9,2.4,0.0,3.9,,,,0.8,,,,,
2017-03-03,4.1,6.6,1.7,16.0,0.3,,,,2.6,,,,,
2017-03-04,5.2,8.9,1.6,1.5,2.8,,,,2.2,,,,,
2017-03-05,5.1,10.8,0.0,0.0,5.7,,,,0.7,,,,,
2017-03-06,8.3,14.9,2.3,0.5,5.3,,,,2.8,,,,,
2017-03-07,1.9,4.0,-0.4,8.5,0.0,,,,3.0,,,,,
2017-03-08,1.5,4.0,-0.4,6.5,1.6,,,,2.8,,,,,
2017-03-09,2.6,4.9,1.3,10.5,1.7,,,,3.2,,,,,
2017-03-10,3.2,6.7,1.2,5.5,1.8,,,,3.1,,,,,
2017-03-11,4.3,8.3,1.7,0.0,2.9,,,,1.6,,,,,
2017-03-12,4.5,10.4,0.9,0.0,7.0,,,,1.0,,,,,
2017-03-13,8.1,15.3,0.8,0.0,8.1,,,,1.0,,,,,
2017-03-14,6.3,9.7,4.2,7.0,0.3,,,,1.2,,,,,
2017-03-15,4.5,6.4,2.8,4.0,0.0,,,,1.0,,,,,
2017-03-16,5.3,8.6,3.4,2.5,1.8,,,,2.2,,,,,
2017-03-17,6.1,10.2,3.2,2.0,4.7,,,,2.5,,,,,
2017-03-18,7.7,12.2,2.4,4.5,7.3,,,,2.9,,,,,
2017-03-19,6.8,10.5,3.2,10.5,3.5,,,,1.4,,,,,
2017-03-20,8.6,13.3,4.6,0.0,9.3,,,,1.7,,,,,
2017-03-21,7.6,11.4,5.3,19.5,0.0,,,,1.0,,,,,
2017-03-22,7.2,10.8,4.5,2.0,5.9,,,,3.4,,,,,
2017-03-23,6.1,10.6,3.3,2.0,6.3,,,,2.8,,,,,
2017-03-24,3.7,6.5,1.4,3.0,1.8,,,,2.2,,,,,
2017-03-25,4.7,10.0,1.1,0.0,7.1,,,,1.5,,,,,
2017-03-26,6.4,11.6,0.6,0.0,8.5,,,,1.0,,,,,
2017-03-27,5.2,7.5,4.3,8.5,0.0,,,,1.0,,,,,
2017-03-28,5.6,10.3,3.2,2.5,2.6,,,,1.6,,,,,
2017-03-29,6.7,11.8,3.0,3.0,7.4,,,,2.0,,,,,
2017-03-30,9.3,14.3,3.6,0.0,2.7,,,,2.1,,,,,
2017-03-31,6.8,8.8,3.0,0.0,0.0,,,,1.9,,,,,
2017-04-01,6.1,11.4,1.2,0.0,7.6,,,,1.3,,,,,
2017-04-02,6.4,11.2,3.1,2.0,8.8,,,,1.4,,,,,
2017-04-03,6.3,11.4,2.1,3.0,0.8,,,,2.0,,,,,
2017-04-04,8.8,12.9,4.3,0.0,2.3,,,,1.6,,,,,
2017-04-05,12.6,22.0,2.4,0.0,11.0,,,,1.1,,,,,
2017-04-06,15.4,22.6,8.2,1.0,6.0,,,,1.1,,,,,
2017-04-07,12.0,15.5,8.6,14.0,0.0,,,,1.0,,,,,
2017-04-08,14.3,17.8,8.7,0.0,0.2,,,,0.8,,,,,
2017-04-09,8.8,13.4,4.1,4.0,0.2,,,,1.3,,,,,
2017-04-10,8.8,14.4,1.7,0.0,11.5,,,,1.2,,,,,
2017-04-11,10.9,15.9,7.6,16.0,0.9,,,,1.4,,,,,
2017-04-12,8.6,11.1,4.2,4.0,1.8,,,,3.4,,,,,
2017-04-13,7.2,12.3,3.7,2.5,7.1,,,,2.6,,,,,
2017-04-14,13.5,20.6,2.0,0.0,9.0,,,,2.5,,,,,
2017-04-15,13.0,16.6,7.6,6.5,0.0,,,,2.2,,,,,
2017-04-16,17.6,21.9,13.6,0.0,5.4,,,,3.7,,,,,
2017-04-17,16.4,22.8,10.0,1.5,5.2,,,,2.4,,,,,
2017-04-18,14.4,20.3,11.0,3.0,0.9,,,,3.9,,,,,
2017-04-19,10.0,15.6,6.8,11.0,2.1,,,,4.6,,,,,
2017-04-20,10.3,14.7,7.5,0.0,3.8,,,,1.4,,,,,
2017-04-21,13.4,19.9,9.0,0.0,4.0,,,,1.2,,,,,
2017-04-22,10.5,14.3,7.0,1.0,7.7,,,,2.0,,,,,
2017-04-23,8.8,14.1,5.0,0.0,8.2,,,,1.2,,,,,
2017-04-24,13.0,22.0,3.7,0.0,12.7,,,,1.0,,,,,
2017-04-25,17.2,24.1,9.0,0.0,10.4,,,,1.0,,,,,
2017-04-26,13.0,15.3,9.6,35.5,0.0,,,,1.4,,,,,
2017-04-27,11.6,15.7,7.4,11.0,9.8,,,,1.9,,,,,
2017-04-28,13.3,17.8,8.6,0.0,9.8,,,,2.3,,,,,
2017-04-29,14.0,18.6,10.4,0.0,6.5,,,,1.7,,,,,
2017-04-30,18.9,26.3,11.8,0.0,11.1,,,,3.1,,,,,
2017-05-01,14.0,17.0,10.3,0.0,5.1,,,,2.1,,,,,
2017-05-02,13.2,18.6,8.7,0.0,10.7,,,,1.5,,,,,
2017-05-03,14.7,22.1,6.6,0.0,12.8,,,,0.9,,,,,
2017-05-04,16.7,23.7,9.9,0.0,12.1,,,,1.1,,,,,
2017-05-05,18.3,25.9,10.4,0.0,10.9,,,,1.1,,,,,
2017-05-06,15.3,19.4,12.0,24.5,0.0,,,,1.2,,,,,
2017-05-07,16.0,20.0,11.7,0.0,9.8,,,,3.0,,,,,
2017-05-08,15.3,20.5,9.3,0.0,4.7,,,,2.8,,,,,
2017-05-09,14.4,19.9,7.0,0.0,7.0,,,,0.8,,,,,
2017-05-10,17.7,21.4,13.9,15.0,0.0,,,,0.8,,,,,
2017-05-11,15.3,16.3,14.1,2.0,0.0,,,,3.0,,,,,
2017-05-12,19.1,24.0,15.4,0.0,3.9,,,,1.7,,,,,
2017-05-13,17.8,19.8,16.3,5.5,0.0,,,,2.0,,,,,
2017-05-14,20.2,25.8,16.9,0.0,10.1,,,,2.1,,,,,
2017-05-15,18.0,25.3,15.1,3.0,4.1,,,,1.4,,,,,
2017-05-16,15.3,18.5,10.9,0.0,9.0,,,,2.3,,,,,
2017-05-17,14.6,19.6,9.0,0.0,12.8,,,,1.2,,,,,
2017-05-18,15.3,20.8,11.4,0.0,10.6,,,,1.0,,,,,
2017-05-19,17.5,24.9,9.4,0.0,13.6,,,,1.0,,,,,
2017-05-20,20.9,29.5,12.1,0.0,13.1,,,,1.4,,,,,
2017-05-21,21.8,28.4,15.1,0.0,13.0,,,,1.0,,,,,
2017-05-22,22.1,29.0,16.2,0.0,11.3,,,,0.9,,,,,
2017-05-23,21.6,28.2,16.1,0.0,11.0,,,,1.1,,,,,
2017-05-24,20.1,23.7,17.1,2.5,0.4,,,,0.9,,,,,
2017-05-25,18.8,22.2,17.2,5.0,0.5,,,,0.9,,,,,
2017-05-26,19.9,25.8,14.8,43.5,2.5,,,,1.4,,,,,
2017-05-27,17.2,21.0,14.0,7.5,1.9,,,,2.5,,,,,
2017-05-28,16.4,19.4,12.3,1.0,2.3,,,,2.4,,,,,
2017-05-29,20.0,28.2,10.3,0.0,10.9,,,,0.8,,,,,
2017-05-30,22.7,29.3,15.2,0.0,9.0,,,,2.0,,,,,
2017-05-31,23.5,32.8,18.2,4.5,7.2,,,,1.2,,,,,
