calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-12-22,3.9,5.7,0.1,48.5,,,0,0,5.7,,,,,
2016-12-23,5.2,8.9,-0.5,51.5,,,8,8,9.4,,,,,
2016-12-24,-2.7,-0.1,-5.9,0.0,,,8,0,,,,,,
2016-12-25,-1.6,2.9,-7.3,0.0,,,7,0,3.5,,,,,
2016-12-26,5.0,7.9,1.7,7.5,,,6,0,6.6,,,,,
2016-12-27,-0.6,1.7,-3.4,2.5,,,1,2,2.4,,,,,
2016-12-28,-2.3,0.3,-6.3,0.0,,,0,0,4.2,,,,,
2016-12-29,-1.3,2.3,-6.3,2.0,,,1,1,5.5,,,,,
2016-12-30,-2.2,1.3,-8.4,0.0,,,4,5,5.5,,,,,
2016-12-31,-1.0,1.5,-5.7,0.0,,,7,3,4.9,,,,,
2017-01-01,0.7,3.3,-2.7,0.0,,,4,0,4.0,,,,,
2017-01-02,2.2,5.1,-1.9,1.0,,,2,0,2.7,,,,,
2017-01-03,-0.5,4.0,-4.6,0.0,,,1,0,2.3,,,,,
2017-01-04,-0.4,3.6,-4.7,0.0,,,0,0,2.9,,,,,
2017-01-05,-1.8,2.5,-7.6,0.0,,,1,1,4.0,,,,,
2017-01-06,-1.3,3.3,-7.7,0.0,,,1,1,3.1,,,,,
2017-01-07,2.5,6.5,-1.8,0.0,,,0,0,5.0,,,,,
2017-01-08,-0.4,3.3,-5.4,0.0,,,0,0,2.5,,,,,
2017-01-09,4.1,7.4,0.3,0.5,,,0,0,4.5,,,,,
2017-01-10,-3.0,0.9,-6.7,2.0,,,6,7,4.5,,,,,
2017-01-11,-7.7,-6.5,-8.4,0.0,,,7,4,6.1,,,,,
2017-01-12,-7.1,-5.4,-8.7,3.0,,,15,11,5.8,,,,,
2017-01-13,-7.4,-3.3,-12.4,0.5,,,15,1,2.6,,,,,
2017-01-14,-7.5,-3.0,-13.9,2.0,,,19,11,3.4,,,,,
2017-01-15,-3.7,0.6,-10.7,0.0,,,18,0,3.9,,,,,
2017-01-16,-0.8,3.9,-9.6,0.0,,,15,0,3.7,,,,,
2017-01-17,-1.3,2.4,-7.8,0.0,,,12,0,2.8,,,,,
2017-01-18,-1.9,4.6,-8.0,0.0,,,13,2,2.3,,,,,
2017-01-19,-1.0,3.0,-8.9,5.0,,,15,5,4.3,,,,,
2017-01-20,-2.9,1.6,-8.6,0.0,,,12,0,2.3,,,,,
2017-01-21,-2.8,2.2,-10.4,0.0,,,12,0,2.8,,,,,
2017-01-22,0.4,5.0,-5.1,1.0,,,15,4,7.1,,,,,
2017-01-23,-2.7,0.4,-7.4,0.0,,,13,1,4.7,,,,,
2017-01-24,-5.8,-0.5,-11.9,0.0,,,13,0,2.8,,,,,
2017-01-25,-4.5,0.2,-13.7,0.0,,,16,4,2.8,,,,,
2017-01-26,-0.2,3.9,-5.3,0.0,,,16,2,3.6,,,,,
2017-01-27,3.3,8.0,-4.2,14.0,,,12,9,9.7,,,,,
2017-01-28,-1.0,0.7,-3.7,0.5,,,9,2,9.1,,,,,
2017-01-29,-1.1,3.0,-8.9,2.0,,,8,3,2.5,,,,,
2017-01-30,-1.2,1.3,-8.4,0.5,,,9,5,3.7,,,,,
2017-01-31,-3.0,-0.1,-7.4,0.0,,,6,0,4.9,,,,,
2017-02-01,-2.1,2.6,-7.9,1.0,,,9,4,5.2,,,,,
2017-02-02,-8.0,-3.3,-14.7,0.0,,,8,2,4.3,,,,,
2017-02-03,-5.7,-0.2,-15.0,0.0,,,6,0,4.0,,,,,
2017-02-04,0.9,3.3,-3.0,0.0,,,5,0,4.1,,,,,
2017-02-05,0.6,5.9,-6.0,0.0,,,5,0,2.5,,,,,
2017-02-06,1.7,4.2,0.2,2.0,,,4,2,4.2,,,,,
2017-02-07,-1.5,1.5,-6.1,0.0,,,3,1,4.6,,,,,
2017-02-08,-2.9,0.4,-10.0,0.0,,,3,0,3.8,,,,,
2017-02-09,-0.7,2.1,-3.2,1.0,,,6,4,2.3,,,,,
2017-02-10,1.1,2.2,-0.6,2.0,,,6,3,3.6,,,,,
2017-02-11,0.1,3.3,-3.3,0.0,,,6,0,3.2,,,,,
2017-02-12,1.7,4.5,-0.3,0.0,,,5,0,5.2,,,,,
2017-02-13,1.8,5.7,-2.4,0.0,,,3,0,4.2,,,,,
2017-02-14,1.2,4.5,-2.1,0.0,,,0,0,3.3,,,,,
2017-02-15,0.3,2.7,-3.3,0.0,,,1,1,4.0,,,,,
2017-02-16,5.6,9.6,-2.5,0.0,,,0,0,5.9,,,,,
2017-02-17,3.1,9.2,-4.4,4.5,,,3,3,6.8,,,,,
2017-02-18,-5.9,-2.9,-7.9,0.5,,,11,11,6.9,,,,,
2017-02-19,-5.9,-2.4,-12.3,0.5,,,10,0,4.4,,,,,
2017-02-20,-2.0,0.5,-10.6,7.0,,,17,11,3.8,,,,,
2017-02-21,-3.8,-1.1,-9.1,0.0,,,11,0,6.1,,,,,
2017-02-22,-2.5,1.8,-10.7,0.0,,,4,0,3.0,,,,,
2017-02-23,1.3,3.0,-2.1,4.5,,,4,3,3.8,,,,,
2017-02-24,-2.4,-0.3,-4.2,0.5,,,6,3,6.6,,,,,
2017-02-25,-0.9,3.2,-8.9,1.0,,,10,4,5.0,,,,,
2017-02-26,-4.3,0.1,-12.2,1.5,,,12,6,3.3,,,,,
2017-02-27,-5.5,-0.4,-13.4,0.0,,,10,0,2.9,,,,,
2017-02-28,-1.5,3.3,-7.7,0.0,,,8,0,2.9,,,,,
2017-03-01,3.1,5.6,-1.3,0.0,,,6,0,4.0,,,,,
2017-03-02,4.0,8.3,0.9,0.0,,,2,0,3.7,,,,,
2017-03-03,1.1,5.0,-2.0,0.0,,,0,0,7.0,,,,,
2017-03-04,-0.7,3.4,-5.3,0.0,,,1,1,5.3,,,,,
2017-03-05,0.3,3.2,-2.9,0.0,,,0,0,5.9,,,,,
2017-03-06,-1.2,1.9,-3.3,2.5,,,4,4,2.0,,,,,
2017-03-07,-2.6,-0.4,-4.0,0.0,,,7,4,4.2,,,,,
2017-03-08,-2.2,1.4,-7.6,0.5,,,6,4,3.3,,,,,
2017-03-09,-0.2,2.2,-3.4,1.0,,,4,3,3.4,,,,,
2017-03-10,-0.7,2.0,-3.5,0.0,,,2,0,3.2,,,,,
2017-03-11,-0.3,5.8,-6.7,0.0,,,0,0,2.8,,,,,
2017-03-12,0.7,5.9,-4.4,0.0,,,0,0,2.9,,,,,
2017-03-13,2.4,7.5,-1.6,0.0,,,0,0,4.2,,,,,
2017-03-14,2.2,3.5,0.6,3.5,,,0,0,6.9,,,,,
2017-03-15,2.3,5.2,-0.3,0.0,,,0,0,3.0,,,,,
2017-03-16,2.6,7.3,-0.9,0.0,,,0,0,4.3,,,,,
2017-03-17,2.2,8.6,-3.7,0.0,,,0,0,3.5,,,,,
2017-03-18,2.4,8.5,-5.8,0.0,,,0,0,4.0,,,,,
2017-03-19,4.2,10.1,-1.3,0.0,,,0,0,5.2,,,,,
2017-03-20,4.5,11.1,-2.6,0.0,,,0,0,4.0,,,,,
2017-03-21,5.3,9.1,1.3,0.0,,,0,0,5.3,,,,,
2017-03-22,3.5,7.9,-0.4,0.0,,,0,0,5.8,,,,,
2017-03-23,1.3,6.5,-4.8,0.0,,,0,0,3.3,,,,,
2017-03-24,0.5,5.5,-6.3,0.0,,,0,0,3.4,,,,,
2017-03-25,3.0,8.7,-2.0,0.0,,,0,0,3.8,,,,,
2017-03-26,2.5,7.0,-2.2,0.0,,,0,0,3.0,,,,,
2017-03-27,2.6,7.7,-1.8,0.0,,,0,0,4.0,,,,,
2017-03-28,1.9,8.9,-2.4,0.0,,,0,0,2.9,,,,,
2017-03-29,3.1,10.6,-2.4,3.0,,,0,0,3.3,,,,,
2017-03-30,3.7,8.1,0.7,17.0,,,0,0,3.1,,,,,
2017-03-31,2.6,6.2,0.6,0.0,,,0,0,3.2,,,,,
2017-04-01,2.2,5.6,0.4,0.0,,,0,0,3.8,,,,,
2017-04-02,2.6,7.7,-1.6,1.0,,,0,0,2.6,,,,,
2017-04-03,4.1,9.5,-2.7,0.0,,,0,0,2.8,,,,,
2017-04-04,5.5,13.3,-0.9,0.0,,,0,0,3.3,,,,,
2017-04-05,7.3,12.3,-2.0,0.0,,,0,0,3.6,,,,,
2017-04-06,10.5,16.9,3.0,1.0,,,0,0,2.6,,,,,
2017-04-07,9.5,15.1,4.0,1.5,,,0,0,5.2,,,,,
2017-04-08,6.4,10.8,3.3,0.0,,,0,0,6.1,,,,,
2017-04-09,6.6,11.7,-3.0,0.0,,,0,0,4.6,,,,,
2017-04-10,5.7,13.1,-4.8,0.0,,,0,0,4.3,,,,,
2017-04-11,7.7,12.7,1.1,8.5,,,0,0,4.7,,,,,
2017-04-12,4.8,9.5,-3.0,7.5,,,0,0,6.3,,,,,
2017-04-13,3.4,6.9,-0.3,0.5,,,0,0,9.0,,,,,
2017-04-14,10.2,12.4,6.8,0.0,,,0,0,9.0,,,,,
2017-04-15,10.2,12.1,8.8,0.0,,,0,0,6.9,,,,,
2017-04-16,10.6,15.4,1.9,0.0,,,0,0,5.3,,,,,
2017-04-17,7.8,14.1,-2.0,0.0,,,0,0,5.5,,,,,
2017-04-18,7.0,9.6,5.1,44.5,,,0,0,12.7,,,,,
2017-04-19,7.0,11.1,4.2,4.5,,,0,0,4.8,,,,,
2017-04-20,6.0,10.1,3.0,0.0,,,0,0,5.3,,,,,
2017-04-21,6.1,10.1,3.4,0.0,,,0,0,4.5,,,,,
2017-04-22,6.8,10.4,4.5,3.5,,,0,0,3.0,,,,,
2017-04-23,6.6,10.1,2.2,0.0,,,0,0,2.9,,,,,
2017-04-24,7.1,11.7,0.7,0.0,,,0,0,3.2,,,,,
2017-04-25,9.4,15.2,1.5,9.0,,,0,0,2.9,,,,,
2017-04-26,8.1,12.2,2.0,1.5,,,0,0,1.7,,,,,
2017-04-27,8.2,14.1,0.9,0.0,,,0,0,5.3,,,,,
2017-04-28,9.2,12.6,0.9,0.5,,,0,0,4.9,,,,,
2017-04-29,9.9,13.8,3.1,0.0,,,0,0,3.4,,,,,
2017-04-30,10.4,17.1,1.7,0.5,,,0,0,4.7,,,,,
2017-05-01,11.0,17.1,6.4,0.0,,,0,0,4.8,,,,,
2017-05-02,8.9,16.3,1.7,0.0,,,0,0,3.5,,,,,
2017-05-03,9.4,17.1,0.9,0.0,,,0,0,3.3,,,,,
2017-05-04,11.5,18.1,0.2,0.0,,,0,0,2.5,,,,,
2017-05-05,12.8,17.9,4.9,0.0,,,0,0,2.9,,,,,
2017-05-06,11.1,16.4,1.9,2.0,,,0,0,3.1,,,,,
2017-05-07,11.0,15.0,1.0,0.0,,,0,0,5.6,,,,,
2017-05-08,11.2,16.6,3.3,0.0,,,0,0,7.0,,,,,
2017-05-09,10.8,18.8,1.3,0.0,,,0,0,4.2,,,,,
2017-05-10,12.5,17.3,7.0,0.5,,,0,0,2.8,,,,,
2017-05-11,11.3,12.6,10.4,3.5,,,0,0,2.7,,,,,
2017-05-12,12.0,15.1,9.8,0.0,,,0,0,3.3,,,,,
2017-05-13,8.2,9.8,6.6,2.0,,,0,0,6.3,,,,,
2017-05-14,7.0,7.7,6.4,3.0,,,0,0,8.1,,,,,
2017-05-15,8.8,9.7,7.7,7.5,,,0,0,8.2,,,,,
2017-05-16,10.0,13.4,5.5,5.5,,,0,0,3.6,,,,,
2017-05-17,10.1,14.2,3.5,0.0,,,0,0,3.6,,,,,
2017-05-18,11.8,19.6,2.8,0.0,,,0,0,4.0,,,,,
2017-05-19,12.4,16.9,4.0,0.0,,,0,0,3.4,,,,,
2017-05-20,14.4,18.6,7.5,0.0,,,0,0,3.2,,,,,
2017-05-21,15.3,19.9,10.2,0.0,,,0,0,2.7,,,,,
2017-05-22,14.0,18.4,8.9,0.0,,,0,0,3.6,,,,,
2017-05-23,13.2,16.5,10.5,0.0,,,0,0,3.4,,,,,
2017-05-24,13.8,16.4,11.9,0.0,,,0,0,2.0,,,,,
2017-05-25,13.4,17.7,10.2,0.0,,,0,0,3.5,,,,,
2017-05-26,12.2,14.7,10.6,0.0,,,0,0,5.6,,,,,
2017-05-27,11.1,13.2,9.9,40.0,,,0,0,3.5,,,,,
2017-05-28,12.3,14.2,10.7,4.0,,,0,0,3.2,,,,,
2017-05-29,13.9,17.4,7.1,0.0,,,0,0,4.1,,,,,
2017-05-30,15.3,20.3,11.6,0.0,,,0,0,3.0,,,,,
2017-05-31,16.0,22.0,11.6,0.0,,,0,0,2.5,,,,,
